trial_number,response,answer,ACCURACY,gesture_presence,self-talk_presence,gesture_axis,ITEM_CODE,LIST,SUBJ,SPATIAL_FIRST,item_axis,DIFFICULTY_with_invalid,difficulty_indicator_without_invalid,correct_deSoto,correct_deSoto_without_invalid,trial_type,validity,comments,File,Begin Time - msec,Begin Time - PAL,End Time - msec,End Time - PAL,Duration - msec,Duration - PAL,GESTURE_PRESENT,SPATIAL_TRIAL,VERTICAL_TRIAL,deSoto_difficulty
35,"""no""","""no""",1,no,yes,NA,007,6,21,1,vertical,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_21_2018-03-10_40-L6.eaf,553343,00:09:13:08,567378,00:09:27:09,14035,00:00:14:00,0,0,1,EASY
35,"""no""","""no""",1,yes,NA,sagittal,007,6,35,1,vertical,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_35_2018-04-03_40-L6.eaf,539553,00:08:59:13,553363,00:09:13:09,13810,00:00:13:20,1,0,1,EASY
35,"""no""","""no""",1,yes,NA,vertical,017,8,23,0,vertical,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_23_2018-03-11_40-L8.eaf,575956,00:09:35:23,589734,00:09:49:18,13778,00:00:13:19,1,1,1,EASY
35,"""no""","""no""",1,no,NA,NA,017,8,30,0,vertical,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_30_2018-03-30_40-L8.eaf,562332,00:09:22:08,575871,00:09:35:21,13539,00:00:13:13,0,1,1,EASY
35,"""no""","""no""",1,yes,NA,vertical,017,8,37,0,vertical,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_37_2018-04-05_40-L8.eaf,569697,00:09:29:17,583543,00:09:43:13,13846,00:00:13:21,1,1,1,EASY
35,"""no""","""no""",1,no,no,NA,027,2,17,1,horizonal,EASY,0,60.5,60.5,non-spatial,valid,gestured with RH while arms folded (not coded),CGChains_17_2018-03-10_40-L2.eaf,554322,00:09:14:08,568467,00:09:28:11,14145,00:00:14:03,0,0,0,EASY
35,"""no""","""no""",1,no,NA,NA,037,4,26,0,horizonal,EASY,0,60.5,60.5,spatial,valid,occluded hand,CGChains_26_2018-03-13_40-L4.eaf,556036,00:09:16:00,569859,00:09:29:21,13823,00:00:13:20,0,1,0,EASY
35,"""no""","""no""",1,yes,yes,vertical,009,5,20,1,vertical,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_20_2018-03-10_40-L5.eaf,570522,00:09:30:13,584522,00:09:44:13,14000,00:00:14:00,1,0,1,HARDEST
35,"""no""","""no""",1,no,NA,NA,009,5,27,1,vertical,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_27_2018-03-14_40-L5.eaf,576960,00:09:36:24,590843,00:09:50:21,13883,00:00:13:22,0,0,1,HARDEST
35,"""no""","""no""",1,yes,NA,other/unclear,019,7,22,0,vertical,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_22_2018-03-10_40-L7.eaf,548971,00:09:08:24,562794,00:09:22:19,13823,00:00:13:20,1,1,1,HARDEST
35,"""no""","""no""",1,no,NA,NA,019,7,29,0,vertical,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_29_2018-03-29_40-L7.eaf,539996,00:08:59:24,553710,00:09:13:17,13714,00:00:13:17,0,1,1,HARDEST
35,"""no""","""no""",1,yes,NA,other/unclear,019,7,36,0,vertical,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_36_2018-04-05_40-L7.eaf,543968,00:09:03:24,557696,00:09:17:17,13728,00:00:13:18,1,1,1,HARDEST
35,"""no""","""no""",1,no,no,NA,029,1,14,1,horizonal,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_14_2018-03-09_40-L1.eaf,600648,00:10:00:16,614740,00:10:14:18,14092,00:00:14:02,0,0,0,HARDEST
35,"""no""","""no""",1,no,no,NA,029,1,15,1,horizonal,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_15_2018-03-09_40-L1.eaf,561621,00:09:21:15,575675,00:09:35:16,14054,00:00:14:01,0,0,0,HARDEST
35,"""no""","""no""",1,yes,no,other/unclear,029,1,16,1,horizonal,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_16_2018-03-09_40-L1.eaf,613069,00:10:13:01,627117,00:10:27:02,14048,00:00:14:01,1,0,0,HARDEST
35,"""no""","""no""",1,no,no,NA,039,3,18,0,horizonal,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_18_2018-03-10_40-L3.eaf,571703,00:09:31:17,585728,00:09:45:18,14025,00:00:14:00,0,1,0,HARDEST
36,"""yes""","""yes""",1,no,yes,NA,002,6,21,1,vertical,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_21_2018-03-10_40-L6.eaf,567467,00:09:27:11,581605,00:09:41:15,14138,00:00:14:03,0,0,1,EASIEST
36,"""yes""","""yes""",1,yes,NA,vertical,002,6,28,1,vertical,EASY,0,61.8,61.8,non-spatial,valid,response derived by looking up problem,CGChains_28_2018-03-29_40-L6.eaf,579920,00:09:39:23,594097,00:09:54:02,14177,00:00:14:04,1,0,1,EASIEST
36,"""yes""","""yes""",1,yes,NA,sagittal,002,6,35,1,vertical,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_35_2018-04-03_40-L6.eaf,553505,00:09:13:12,567458,00:09:27:11,13953,00:00:13:23,1,0,1,EASIEST
36,"""yes""","""yes""",1,yes,NA,vertical,012,8,23,0,vertical,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_23_2018-03-11_40-L8.eaf,590067,00:09:50:01,603956,00:10:03:23,13889,00:00:13:22,1,1,1,EASIEST
36,"""yes""","""yes""",1,no,NA,NA,012,8,30,0,vertical,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_30_2018-03-30_40-L8.eaf,576096,00:09:36:02,590096,00:09:50:02,14000,00:00:14:00,0,1,1,EASIEST
36,"""yes""","""yes""",1,yes,NA,vertical,012,8,37,0,vertical,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_37_2018-04-05_40-L8.eaf,583697,00:09:43:17,597543,00:09:57:13,13846,00:00:13:21,1,1,1,EASIEST
36,"""yes""","""yes""",1,no,no,NA,022,2,17,1,horizonal,EASY,0,61.8,61.8,non-spatial,valid,gestured with RH while arms folded (not coded),CGChains_17_2018-03-10_40-L2.eaf,568515,00:09:28:12,582467,00:09:42:11,13952,00:00:13:23,0,0,0,EASIEST
36,"""yes""","""yes""",1,yes,NA,sagittal,022,2,24,1,horizonal,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_24_2018-03-11_40-L2.eaf,579324,00:09:39:08,592709,00:09:52:17,13385,00:00:13:09,1,0,0,EASIEST
36,"""yes""","""yes""",1,yes,NA,lateral,022,2,31,1,horizonal,EASY,0,61.8,61.8,non-spatial,valid,NA,CGChains_31_2018-03-30_40-L2.eaf,575957,00:09:35:23,589747,00:09:49:18,13790,00:00:13:19,1,0,0,EASIEST
36,"""yes""","""yes""",1,no,no,NA,032,4,19,0,horizonal,EASY,0,61.8,61.8,spatial,valid,some self-talk (subtle; didn't code),CGChains_19_2018-03-10_40-L4.eaf,565830,00:09:25:20,579864,00:09:39:21,14034,00:00:14:00,0,1,0,EASIEST
36,"""yes""","""yes""",1,no,NA,NA,032,4,26,0,horizonal,EASY,0,61.8,61.8,spatial,valid,occluded hand,CGChains_26_2018-03-13_40-L4.eaf,570113,00:09:30:02,583995,00:09:43:24,13882,00:00:13:22,0,1,0,EASIEST
36,"""yes""","""yes""",1,no,NA,NA,032,4,33,0,horizonal,EASY,0,61.8,61.8,spatial,valid,NA,CGChains_33_2018-04-02_40-L4.eaf,557470,00:09:17:11,571411,00:09:31:10,13941,00:00:13:23,0,1,0,EASIEST
36,"""yes""","""yes""",1,yes,yes,vertical,004,5,20,1,vertical,HARD,1,41.5,41.5,non-spatial,valid,NA,CGChains_20_2018-03-10_40-L5.eaf,584688,00:09:44:17,598597,00:09:58:14,13909,00:00:13:22,1,0,1,HARD
36,"""yes""","""yes""",1,no,NA,NA,004,5,27,1,vertical,HARD,1,41.5,41.5,non-spatial,valid,NA,CGChains_27_2018-03-14_40-L5.eaf,591010,00:09:51:00,604833,00:10:04:20,13823,00:00:13:20,0,0,1,HARD
36,"""yes""","""yes""",1,yes,NA,other/unclear,004,5,34,1,vertical,HARD,1,41.5,41.5,non-spatial,valid,occluded,CGChains_34_2018-04-03_40-L5.eaf,559342,00:09:19:08,573189,00:09:33:04,13847,00:00:13:21,1,0,1,HARD
36,"""yes""","""yes""",1,yes,NA,other/unclear,014,7,22,0,vertical,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_22_2018-03-10_40-L7.eaf,562989,00:09:22:24,576989,00:09:36:24,14000,00:00:14:00,1,1,1,HARD
36,"""yes""","""yes""",1,no,NA,NA,014,7,29,0,vertical,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_29_2018-03-29_40-L7.eaf,553942,00:09:13:23,567846,00:09:27:21,13904,00:00:13:22,0,1,1,HARD
36,"""yes""","""yes""",1,yes,NA,other/unclear,014,7,36,0,vertical,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_36_2018-04-05_40-L7.eaf,558013,00:09:18:00,571650,00:09:31:16,13637,00:00:13:15,1,1,1,HARD
36,"""yes""","""yes""",1,no,no,NA,024,1,14,1,horizonal,HARD,1,41.5,41.5,non-spatial,valid,NA,CGChains_14_2018-03-09_40-L1.eaf,614788,00:10:14:19,628937,00:10:28:23,14149,00:00:14:03,0,0,0,HARD
36,"""yes""","""yes""",1,no,no,NA,024,1,15,1,horizonal,HARD,1,41.5,41.5,non-spatial,valid,NA,CGChains_15_2018-03-09_40-L1.eaf,575783,00:09:35:19,589756,00:09:49:18,13973,00:00:13:24,0,0,0,HARD
36,"""yes""","""yes""",1,yes,no,other/unclear,024,1,16,1,horizonal,HARD,1,41.5,41.5,non-spatial,valid,NA,CGChains_16_2018-03-09_40-L1.eaf,627181,00:10:27:04,641230,00:10:41:05,14049,00:00:14:01,1,0,0,HARD
36,"""yes""","""yes""",1,yes,NA,lateral,034,3,25,0,horizonal,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_25_2018-03-13_40-L3.eaf,604459,00:10:04:11,618432,00:10:18:10,13973,00:00:13:24,1,1,0,HARD
36,"""yes""","""yes""",1,yes,NA,lateral,034,3,32,0,horizonal,HARD,1,41.5,41.5,spatial,valid,NA,CGChains_32_2018-04-02_40-L3.eaf,592428,00:09:52:10,606310,00:10:06:07,13882,00:00:13:22,1,1,0,HARD
37,"""no""","""no""",1,yes,yes,vertical,007,5,20,1,vertical,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_20_2018-03-10_40-L5.eaf,598810,00:09:58:20,612764,00:10:12:19,13954,00:00:13:23,1,0,1,EASY
37,"""no""","""no""",1,no,NA,NA,007,5,27,1,vertical,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_27_2018-03-14_40-L5.eaf,605147,00:10:05:03,619030,00:10:19:00,13883,00:00:13:22,0,0,1,EASY
37,"""no""","""no""",1,yes,NA,other/unclear,007,5,34,1,vertical,EASY,0,60.5,60.5,non-spatial,valid,occluded,CGChains_34_2018-04-03_40-L5.eaf,573342,00:09:33:08,587188,00:09:47:04,13846,00:00:13:21,1,0,1,EASY
37,"""no""","""no""",1,no,NA,NA,017,7,22,0,vertical,EASY,0,60.5,60.5,spatial,valid,borderline gesture,CGChains_22_2018-03-10_40-L7.eaf,577154,00:09:37:03,591036,00:09:51:00,13882,00:00:13:22,0,1,1,EASY
37,"""no""","""no""",1,no,NA,NA,017,7,29,0,vertical,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_29_2018-03-29_40-L7.eaf,568077,00:09:28:01,581934,00:09:41:23,13857,00:00:13:21,0,1,1,EASY
37,"""no""","""no""",1,yes,NA,other/unclear,017,7,36,0,vertical,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_36_2018-04-05_40-L7.eaf,571922,00:09:31:23,585831,00:09:45:20,13909,00:00:13:22,1,1,1,EASY
37,"""no""","""no""",1,no,no,NA,027,1,14,1,horizonal,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_14_2018-03-09_40-L1.eaf,629000,00:10:29:00,642945,00:10:42:23,13945,00:00:13:23,0,0,0,EASY
37,"""no""","""no""",1,no,no,NA,027,1,15,1,horizonal,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_15_2018-03-09_40-L1.eaf,589890,00:09:49:22,603890,00:10:03:22,14000,00:00:14:00,0,0,0,EASY
37,"""no""","""no""",1,yes,no,other/unclear,027,1,16,1,horizonal,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_16_2018-03-09_40-L1.eaf,641276,00:10:41:06,655349,00:10:55:08,14073,00:00:14:01,1,0,0,EASY
37,"""no""","""no""",1,no,no,NA,037,3,18,0,horizonal,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_18_2018-03-10_40-L3.eaf,599875,00:09:59:21,614011,00:10:14:00,14136,00:00:14:03,0,1,0,EASY
37,"""no""","""no""",1,yes,NA,lateral,037,3,25,0,horizonal,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_25_2018-03-13_40-L3.eaf,618568,00:10:18:14,632487,00:10:32:12,13919,00:00:13:22,1,1,0,EASY
37,"""no""","""no""",1,yes,NA,lateral,037,3,32,0,horizonal,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_32_2018-04-02_40-L3.eaf,606546,00:10:06:13,620369,00:10:20:09,13823,00:00:13:20,1,1,0,EASY
37,"""no""","""no""",1,no,yes,NA,009,6,21,1,vertical,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_21_2018-03-10_40-L6.eaf,581677,00:09:41:16,595642,00:09:55:16,13965,00:00:13:24,0,0,1,HARDEST
37,"""no""","""no""",1,yes,NA,vertical,009,6,28,1,vertical,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_28_2018-03-29_40-L6.eaf,594350,00:09:54:08,607938,00:10:07:23,13588,00:00:13:14,1,0,1,HARDEST
37,"""no""","""no""",1,yes,NA,other/unclear,009,6,35,1,vertical,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_35_2018-04-03_40-L6.eaf,567576,00:09:27:14,581433,00:09:41:10,13857,00:00:13:21,1,0,1,HARDEST
37,"""no""","""no""",1,yes,NA,vertical,019,8,23,0,vertical,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_23_2018-03-11_40-L8.eaf,604233,00:10:04:05,617899,00:10:17:22,13666,00:00:13:16,1,1,1,HARDEST
37,"""no""","""no""",1,no,NA,NA,019,8,30,0,vertical,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_30_2018-03-30_40-L8.eaf,590397,00:09:50:09,604166,00:10:04:04,13769,00:00:13:19,0,1,1,HARDEST
37,"""no""","""no""",1,yes,NA,vertical,019,8,37,0,vertical,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_37_2018-04-05_40-L8.eaf,597697,00:09:57:17,611620,00:10:11:15,13923,00:00:13:23,1,1,1,HARDEST
37,"""no""","""no""",1,no,no,NA,029,2,17,1,horizonal,HARD,1,38.3,38.3,non-spatial,valid,"again seems to gesture with RH while arms folded, but hand obscured",CGChains_17_2018-03-10_40-L2.eaf,582547,00:09:42:13,596563,00:09:56:14,14016,00:00:14:00,0,0,0,HARDEST
37,"""no""","""no""",1,yes,NA,sagittal,029,2,24,1,horizonal,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_24_2018-03-11_40-L2.eaf,592932,00:09:52:23,607086,00:10:07:02,14154,00:00:14:03,1,0,0,HARDEST
37,"""no""","""no""",1,yes,NA,lateral,029,2,31,1,horizonal,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_31_2018-03-30_40-L2.eaf,589943,00:09:49:23,603732,00:10:03:18,13789,00:00:13:19,1,0,0,HARDEST
37,"""no""","""no""",1,yes,no,other/unclear,039,4,19,0,horizonal,HARD,1,38.3,38.3,spatial,valid,coded the gesture; answer changed,CGChains_19_2018-03-10_40-L4.eaf,579946,00:09:39:23,594050,00:09:54:01,14104,00:00:14:02,1,1,0,HARDEST
37,"""no""","""no""",1,no,NA,NA,039,4,33,0,horizonal,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_33_2018-04-02_40-L4.eaf,571646,00:09:31:16,585470,00:09:45:11,13824,00:00:13:20,0,1,0,HARDEST
38,"""can't tell""","""can't tell""",1,yes,yes,vertical,001,5,20,1,vertical,NA_E,NA,61.8,NA,non-spatial,INVALID,NA,CGChains_20_2018-03-10_40-L5.eaf,612947,00:10:12:23,626811,00:10:26:20,13864,00:00:13:21,1,0,1,NA
38,"""can't tell""","""can't tell""",1,no,yes,NA,001,6,21,1,vertical,NA_E,NA,61.8,NA,non-spatial,INVALID,NA,CGChains_21_2018-03-10_40-L6.eaf,595729,00:09:55:18,609798,00:10:09:19,14069,00:00:14:01,0,0,1,NA
38,"""can't tell""","""can't tell""",1,no,NA,NA,001,5,27,1,vertical,NA_E,NA,61.8,NA,non-spatial,INVALID,NA,CGChains_27_2018-03-14_40-L5.eaf,619199,00:10:19:04,633022,00:10:33:00,13823,00:00:13:20,0,0,1,NA
38,"""can't tell""","""can't tell""",1,yes,NA,vertical,001,6,28,1,vertical,NA_E,NA,61.8,NA,non-spatial,INVALID,NA,CGChains_28_2018-03-29_40-L6.eaf,608138,00:10:08:03,621961,00:10:21:24,13823,00:00:13:20,1,0,1,NA
38,"""can't tell""","""can't tell""",1,no,NA,NA,001,5,34,1,vertical,NA_E,NA,61.8,NA,non-spatial,INVALID,NA,CGChains_34_2018-04-03_40-L5.eaf,587495,00:09:47:12,601188,00:10:01:04,13693,00:00:13:17,0,0,1,NA
38,"""can't tell""","""can't tell""",1,yes,NA,other/unclear,001,6,35,1,vertical,NA_E,NA,61.8,NA,non-spatial,INVALID,NA,CGChains_35_2018-04-03_40-L6.eaf,581599,00:09:41:14,595504,00:09:55:12,13905,00:00:13:22,1,0,1,NA
38,"""can't tell""","""can't tell""",1,no,NA,NA,011,7,22,0,vertical,NA_E,NA,61.8,NA,spatial,INVALID,NA,CGChains_22_2018-03-10_40-L7.eaf,591199,00:09:51:04,605140,00:10:05:03,13941,00:00:13:23,0,1,1,NA
38,"""can't tell""","""can't tell""",1,yes,NA,vertical,011,8,23,0,vertical,NA_E,NA,61.8,NA,spatial,INVALID,NA,CGChains_23_2018-03-11_40-L8.eaf,618399,00:10:18:09,632066,00:10:32:01,13667,00:00:13:16,1,1,1,NA
38,"""can't tell""","""can't tell""",1,no,NA,NA,011,7,29,0,vertical,NA_E,NA,61.8,NA,spatial,INVALID,NA,CGChains_29_2018-03-29_40-L7.eaf,582139,00:09:42:03,595949,00:09:55:23,13810,00:00:13:20,0,1,1,NA
38,"""can't tell""","""can't tell""",1,no,NA,NA,011,8,30,0,vertical,NA_E,NA,61.8,NA,spatial,INVALID,NA,CGChains_30_2018-03-30_40-L8.eaf,604506,00:10:04:12,618352,00:10:18:08,13846,00:00:13:21,0,1,1,NA
38,"""can't tell""","""can't tell""",1,yes,NA,other/unclear,011,7,36,0,vertical,NA_E,NA,61.8,NA,spatial,INVALID,NA,CGChains_36_2018-04-05_40-L7.eaf,586057,00:09:46:01,599785,00:09:59:19,13728,00:00:13:18,1,1,1,NA
38,"""can't tell""","""can't tell""",1,yes,NA,vertical,011,8,37,0,vertical,NA_E,NA,61.8,NA,spatial,INVALID,NA,CGChains_37_2018-04-05_40-L8.eaf,611888,00:10:11:22,625735,00:10:25:18,13847,00:00:13:21,1,1,1,NA
38,"""can't tell""","""can't tell""",1,no,no,NA,021,1,15,1,horizonal,NA_E,NA,61.8,NA,non-spatial,INVALID,NA,CGChains_15_2018-03-09_40-L1.eaf,604026,00:10:04:00,618053,00:10:18:01,14027,00:00:14:00,0,0,0,NA
38,"""can't tell""","""can't tell""",1,yes,no,other/unclear,021,1,16,1,horizonal,NA_E,NA,61.8,NA,non-spatial,INVALID,NA,CGChains_16_2018-03-09_40-L1.eaf,655427,00:10:55:10,669451,00:11:09:11,14024,00:00:14:00,1,0,0,NA
38,"""can't tell""","""can't tell""",1,yes,no,other/unclear,021,2,17,1,horizonal,NA_E,NA,61.8,NA,non-spatial,INVALID,axis looks vertical...ish,CGChains_17_2018-03-10_40-L2.eaf,596612,00:09:56:15,610645,00:10:10:16,14033,00:00:14:00,1,0,0,NA
38,"""can't tell""","""can't tell""",1,yes,NA,sagittal,021,2,24,1,horizonal,NA_E,NA,61.8,NA,non-spatial,INVALID,NA,CGChains_24_2018-03-11_40-L2.eaf,607458,00:10:07:11,621304,00:10:21:07,13846,00:00:13:21,1,0,0,NA
38,"""can't tell""","""can't tell""",1,no,no,NA,031,3,18,0,horizonal,NA_E,NA,61.8,NA,spatial,valid,NA,CGChains_18_2018-03-10_40-L3.eaf,614049,00:10:14:01,628036,00:10:28:00,13987,00:00:13:24,0,1,0,NA
38,"""can't tell""","""can't tell""",1,yes,NA,lateral,031,3,25,0,horizonal,NA_E,NA,61.8,NA,spatial,valid,NA,CGChains_25_2018-03-13_40-L3.eaf,632568,00:10:32:14,646514,00:10:46:12,13946,00:00:13:23,1,1,0,NA
38,"""can't tell""","""can't tell""",1,no,NA,NA,031,4,26,0,horizonal,NA_E,NA,61.8,NA,spatial,valid,occluded hand,CGChains_26_2018-03-13_40-L4.eaf,598268,00:09:58:06,612151,00:10:12:03,13883,00:00:13:22,0,1,0,NA
38,"""can't tell""","""can't tell""",1,yes,NA,lateral,031,3,32,0,horizonal,NA_E,NA,61.8,NA,spatial,valid,NA,CGChains_32_2018-04-02_40-L3.eaf,620575,00:10:20:14,634516,00:10:34:12,13941,00:00:13:23,1,1,0,NA
39,"""yes""","""yes""",1,yes,yes,vertical,003,5,20,1,vertical,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_20_2018-03-10_40-L5.eaf,626949,00:10:26:23,640995,00:10:40:24,14046,00:00:14:01,1,0,1,EASY
39,"""yes""","""yes""",1,no,NA,NA,003,5,27,1,vertical,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_27_2018-03-14_40-L5.eaf,633278,00:10:33:06,647219,00:10:47:05,13941,00:00:13:23,0,0,1,EASY
39,"""yes""","""yes""",1,yes,NA,other/unclear,003,5,34,1,vertical,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_34_2018-04-03_40-L5.eaf,601341,00:10:01:08,615264,00:10:15:06,13923,00:00:13:23,1,0,1,EASY
39,"""yes""","""yes""",1,no,NA,NA,013,7,22,0,vertical,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_22_2018-03-10_40-L7.eaf,605337,00:10:05:08,619220,00:10:19:05,13883,00:00:13:22,0,1,1,EASY
39,"""yes""","""yes""",1,no,NA,NA,013,7,29,0,vertical,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_29_2018-03-29_40-L7.eaf,596133,00:09:56:03,609991,00:10:09:24,13858,00:00:13:21,0,1,1,EASY
39,"""yes""","""yes""",1,yes,NA,other/unclear,013,7,36,0,vertical,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_36_2018-04-05_40-L7.eaf,600012,00:10:00:00,613830,00:10:13:20,13818,00:00:13:20,1,1,1,EASY
39,"""yes""","""yes""",1,no,no,NA,023,1,14,1,horizonal,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_14_2018-03-09_40-L1.eaf,657144,00:10:57:03,671200,00:11:11:05,14056,00:00:14:01,0,0,0,EASY
39,"""yes""","""yes""",1,no,no,NA,023,1,15,1,horizonal,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_15_2018-03-09_40-L1.eaf,618188,00:10:18:04,632134,00:10:32:03,13946,00:00:13:23,0,0,0,EASY
39,"""yes""","""yes""",1,yes,no,other/unclear,023,1,16,1,horizonal,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_16_2018-03-09_40-L1.eaf,669550,00:11:09:13,683550,00:11:23:13,14000,00:00:14:00,1,0,0,EASY
39,"""yes""","""yes""",1,no,no,NA,033,3,18,0,horizonal,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_18_2018-03-10_40-L3.eaf,628098,00:10:28:02,642135,00:10:42:03,14037,00:00:14:00,0,1,0,EASY
39,"""yes""","""yes""",1,yes,NA,lateral,033,3,32,0,horizonal,EASY,0,60.5,60.5,spatial,valid,NA,CGChains_32_2018-04-02_40-L3.eaf,634660,00:10:34:16,648484,00:10:48:12,13824,00:00:13:20,1,1,0,EASY
39,"""yes""","""yes""",1,no,yes,NA,005,6,21,1,vertical,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_21_2018-03-10_40-L6.eaf,609889,00:10:09:22,623923,00:10:23:23,14034,00:00:14:00,0,0,1,HARDEST
39,"""yes""","""yes""",1,yes,NA,vertical,005,6,28,1,vertical,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_28_2018-03-29_40-L6.eaf,622160,00:10:22:04,636042,00:10:36:01,13882,00:00:13:22,1,0,1,HARDEST
39,"""yes""","""yes""",1,yes,NA,other/unclear,005,6,35,1,vertical,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_35_2018-04-03_40-L6.eaf,595598,00:09:55:14,609598,00:10:09:14,14000,00:00:14:00,1,0,1,HARDEST
39,"""yes""","""yes""",1,yes,NA,vertical,015,8,23,0,vertical,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_23_2018-03-11_40-L8.eaf,632343,00:10:32:08,646232,00:10:46:05,13889,00:00:13:22,1,1,1,HARDEST
39,"""yes""","""yes""",1,no,NA,NA,015,8,30,0,vertical,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_30_2018-03-30_40-L8.eaf,618574,00:10:18:14,632266,00:10:32:06,13692,00:00:13:17,0,1,1,HARDEST
39,"""yes""","""yes""",1,yes,NA,vertical,015,8,37,0,vertical,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_37_2018-04-05_40-L8.eaf,625964,00:10:25:24,639734,00:10:39:18,13770,00:00:13:19,1,1,1,HARDEST
39,"""yes""","""yes""",1,yes,no,other/unclear,025,2,17,1,horizonal,HARD,1,38.3,38.3,non-spatial,valid,"seems there is no axis, gesture only located an entity in space",CGChains_17_2018-03-10_40-L2.eaf,610709,00:10:10:17,624757,00:10:24:18,14048,00:00:14:01,1,0,0,HARDEST
39,"""yes""","""yes""",1,yes,NA,sagittal,025,2,24,1,horizonal,HARD,1,38.3,38.3,non-spatial,valid,NA,CGChains_24_2018-03-11_40-L2.eaf,621611,00:10:21:15,635304,00:10:35:07,13693,00:00:13:17,1,0,0,HARDEST
39,"""yes""","""yes""",1,no,NA,NA,035,4,33,0,horizonal,HARD,1,38.3,38.3,spatial,valid,NA,CGChains_33_2018-04-02_40-L4.eaf,599764,00:09:59:19,613528,00:10:13:13,13764,00:00:13:19,0,1,0,HARDEST
40,"""yes""","""yes""",1,no,yes,NA,003,6,21,1,vertical,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_21_2018-03-10_40-L6.eaf,624015,00:10:24:00,637533,00:10:37:13,13518,00:00:13:12,0,0,1,EASY
40,"""yes""","""yes""",1,yes,NA,vertical,003,6,28,1,vertical,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_28_2018-03-29_40-L6.eaf,636270,00:10:36:06,649035,00:10:49:00,12765,00:00:12:19,1,0,1,EASY
40,"""yes""","""yes""",1,yes,NA,other/unclear,003,6,35,1,vertical,EASY,0,60.5,60.5,non-spatial,valid,NA,CGChains_35_2018-04-03_40-L6.eaf,609788,00:10:09:19,622645,00:10:22:16,12857,00:00:12:21,1,0,1,EASY
